DataSet, Kind, N, Nmax, S
EMPclosed micro 4.83442706227 3.936664513 3.20276068739
EMPclosed micro 4.43094535317 3.68142215572 2.69810054562
EMPclosed micro 4.96705162356 3.79581052467 3.25863728272
EMPclosed micro 4.0179093959 3.83416628394 1.7242758696
EMPclosed micro 4.60097289569 4.17498965041 2.76715586608
EMPclosed micro 4.66312588187 4.14009932485 2.78532983501
EMPclosed micro 4.24009974559 3.40312052118 3.22167499707
EMPclosed micro 4.50901424243 2.93348728785 3.4287825115
EMPclosed micro 4.65870761846 3.41010207664 3.30941722578
EMPclosed micro 4.65960248246 4.37717871299 2.69460519893
EMPclosed micro 5.29336918511 4.21806261783 3.10585067439
EMPclosed micro 4.62894038925 3.02407498731 3.49262072204
EMPclosed micro 4.57020424494 3.93379088414 2.90525604875
EMPclosed micro 4.60391264301 3.29534714833 2.79309160018
EMPclosed micro 4.56282796622 3.37272794089 3.23779499327
EMPclosed micro 5.07133695709 4.99031665103 2.43775056282
EMPclosed micro 4.39551859356 3.47217114669 2.85125834872
EMPclosed micro 4.24851273222 3.13321945673 2.82216807937
EMPclosed micro 1.44715803134 0.301029995664 1.41497334797
EMPclosed micro 4.28397928424 3.96946250797 2.49276038903
EMPclosed micro 4.79372754011 3.48244479192 3.05230909965
EMPclosed micro 4.4003307219 3.55954755558 3.28645646975
EMPclosed micro 4.56026539786 4.19462532948 2.75587485567
EMPclosed micro 4.43797240844 3.61447536609 2.70671778234
EMPclosed micro 4.1102866084 3.42569721336 2.44247976906
EMPclosed micro 4.63422528612 4.00449333755 2.63245729218
EMPclosed micro 4.55354322208 3.86870320228 2.8609366207
EMPclosed micro 4.46649690374 3.82820861447 2.80413943234
EMPclosed micro 4.19689434691 3.91147721711 2.76192783842
EMPclosed micro 4.34451016569 3.37511468469 3.3705130896
EMPclosed micro 4.79061586209 3.51414913448 3.59273176639
EMPclosed micro 4.64539279135 3.75610337159 2.710963119
EMPclosed micro 4.84379319833 4.01515010323 3.46508528756
EMPclosed micro 4.73087106286 4.22600669473 2.63144376901
EMPclosed micro 4.99860802932 3.65724712988 3.27577190016
EMPclosed micro 4.7774775717 3.82685194782 3.44684771016
EMPclosed micro 4.61240235747 3.87621784059 2.90902085421
EMPclosed micro 4.13152242891 3.74107277237 1.59106460703
EMPclosed micro 4.56185239745 3.81344754426 2.9469432707
EMPclosed micro 3.94106398822 3.59050746201 2.68663626926
EMPclosed micro 3.27715061396 2.21484384805 2.80002935924
EMPclosed micro 4.57334743966 3.94978020836 2.56820172407
EMPclosed micro 4.7674972284 4.12609892329 3.20057692675
EMPclosed micro 3.96524875097 2.90848501888 2.97266559227
EMPclosed micro 4.8903092169 3.62148786458 3.24526583946
EMPclosed micro 4.36000613223 3.60400993241 2.75204844782
EMPclosed micro 4.8020961079 4.0329811931 3.25743856686
EMPclosed micro 4.96687354759 4.10707423141 3.51759173071
EMPclosed micro 4.80037335489 2.94398887507 3.57909732655
EMPclosed micro 4.92270470268 4.13187518797 2.98497712642
EMPclosed micro 3.91745299193 3.03019478536 2.43136376416
EMPclosed micro 4.38460427534 3.78639646137 1.89762709129
EMPclosed micro 4.63386217206 3.29797924416 3.24079877112
EMPclosed micro 4.7927277874 3.91238149892 3.49387611085
EMPclosed micro 4.43258450543 3.63908787108 2.81822589361
EMPclosed micro 4.69850071283 3.94890176097 2.710963119
EMPclosed micro 4.65465775465 3.33162971763 3.24204423937
EMPclosed micro 4.95239524756 4.08012119951 2.87390159786
EMPclosed micro 4.31264272488 3.09691001301 2.87621784059
EMPclosed micro 4.45044926886 3.6168954264 2.89376176206
EMPclosed micro 4.47622278405 2.67486114074 3.47041049098
EMPclosed micro 4.66624646165 3.80071707828 2.87040390528
EMPclosed micro 3.98842517001 3.29841638006 2.53781909507
EMPclosed micro 4.46946854785 2.98272338767 3.40756084949
EMPclosed micro 5.37183782104 4.59645413974 2.99607365449
EMPclosed micro 4.06303296504 3.2487087356 2.58883172559
EMPclosed micro 4.85116658667 3.50839503313 3.24378191609
EMPclosed micro 4.70481946718 4.04328366557 3.00987563371
EMPclosed micro 4.44889174415 3.85630586643 2.61489721603
EMPclosed micro 4.32506389356 3.80236317431 2.7299742857
EMPclosed micro 3.84329508274 2.5728716022 3.15896526038
EMPclosed micro 5.00273178842 4.12939983614 3.53083977862
EMPclosed micro 4.31868926995 3.3697722886 2.73399928654
EMPclosed micro 3.22608411598 2.00432137378 2.67577834167
EMPclosed micro 4.82681312358 3.04999285692 3.55193769536
EMPclosed micro 4.44636627368 3.26764098235 3.06445798923
EMPclosed micro 4.52248335737 4.04324435401 2.81291335664
EMPclosed micro 4.76708904641 3.90260113067 3.06483221974
EMPclosed micro 4.40301751422 2.72916478969 3.43949059039
EMPclosed micro 4.50839503313 3.25743856686 3.13576851457
EMPclosed micro 4.58717197087 4.05850194343 2.89209460269
EMPclosed micro 4.17791147609 3.28307497474 2.65030752313
EMPclosed micro 4.00573804265 2.98136550908 2.47275644932
EMPclosed micro 4.56254266066 3.5949447367 3.40654018043
EMPclosed micro 4.13065534902 3.83384804953 2.61909333063
EMPclosed micro 4.70861633117 4.06130165621 2.60097289569
EMPclosed micro 4.87384353322 4.53103161893 2.67486114074
EMPclosed micro 4.59493369985 3.12710479836 3.31344537043
EMPclosed micro 3.8249064713 3.24104815067 2.63548374681
EMPclosed micro 4.69618158717 3.72582999032 3.2132520522
EMPclosed micro 4.08810063464 3.69722934276 2.31175386106
EMPclosed micro 5.00521913381 3.97326643611 3.1105897103
EMPclosed micro 4.56248319841 3.47129171106 3.36455099535
EMPclosed micro 4.04964435257 2.58658730467 3.03702787976
EMPclosed micro 4.34980186187 3.65408023531 2.70329137812
EMPclosed micro 4.50855665113 2.99166900738 3.4151403522
EMPclosed micro 4.69776969438 3.79393000677 3.03782475059
EMPclosed micro 4.93111192469 4.67840000173 2.50920252233
EMPclosed micro 4.03124683623 2.73319726511 2.81424759573
EMPclosed micro 4.94519275503 3.8008544915 3.17811325231
EMPclosed micro 5.01216206797 4.20136980934 3.61500261452
EMPclosed micro 4.34145430975 3.46089784276 3.09968064111
EMPclosed micro 3.94826621988 3.43933269383 2.59659709563
EMPclosed micro 3.74562122131 2.79098847509 2.99431715267
EMPclosed micro 4.64938354371 2.79448804666 3.5165353739
EMPclosed micro 4.31454132913 3.60884682233 2.61700034112
EMPclosed micro 3.84441504047 2.99166900738 3.00302947055
EMPclosed micro 4.35587277489 3.57414706415 2.90579588037
EMPclosed micro 4.51963113898 3.21457895357 3.04414762088
EMPclosed micro 4.07114529045 3.51917146382 1.67209785794
EMPclosed micro 4.26620816981 3.24944296144 2.74585519517
EMPclosed micro 4.51748621058 3.13640344813 3.43600353567
EMPclosed micro 3.96852964437 3.05307844348 2.96236933567
EMPclosed micro 4.41946007279 3.84129688749 2.46686762035
EMPclosed micro 4.86176135555 4.0788191831 2.79934054945
EMPclosed micro 4.21808890286 3.64414305051 1.68124123738
EMPclosed micro 4.85410555192 3.89381722397 3.38165648259
EMPclosed micro 4.91127482579 4.12309995526 3.0795430074
EMPclosed micro 4.85724200899 3.71011736511 3.32201243858
EMPclosed micro 3.72900270927 2.96473092105 2.37657695706
EMPclosed micro 4.34556975606 3.56490267253 3.08278537032
EMPclosed micro 4.21391600964 3.50338206347 2.92064500141
EMPclosed micro 4.07162429854 3.5952757118 2.0
EMPclosed micro 4.59007239217 3.73359846096 2.90036712866
EMPclosed micro 4.80293783708 4.58144900444 2.28555730901
EMPclosed micro 4.71381803051 3.43392976561 3.16016829296
EMPclosed micro 4.85765206782 4.34968539781 3.04571405894
EMPclosed micro 4.45141797299 3.63658818373 3.13956426618
EMPclosed micro 5.48709027505 4.96780529433 2.92788341033
EMPclosed micro 4.94152633951 4.01628102454 3.5063697171
EMPclosed micro 3.98122948742 3.60357736815 2.50514997832
EMPclosed micro 4.37502312899 2.94792361983 3.1852587653
EMPclosed micro 3.91624333047 3.04453976039 2.64246452024
EMPclosed micro 3.83346586017 2.63548374681 3.05918461763
EMPclosed micro 4.53722704415 3.82575058135 2.63447727016
EMPclosed micro 5.18169784627 4.02176797268 3.28824922557
EMPclosed micro 4.75398117113 4.1443873741 2.86628733908
EMPclosed micro 4.22541267287 3.33284226699 2.96236933567
EMPclosed micro 4.32602846834 3.93911971765 2.7427251313
EMPclosed micro 4.67698608845 3.50270017531 3.38685552918
EMPclosed micro 4.33100190484 3.18920948958 2.85003325769
EMPclosed micro 5.02533454414 4.23205539078 3.04805317312
EMPclosed micro 4.40507302559 3.50677553661 3.00560944536
EMPclosed micro 4.26552533522 2.86805636182 2.89872518159
EMPclosed micro 4.58264279345 2.82216807937 3.51454775266
EMPclosed micro 3.99721158283 3.37984917876 2.33645973385
EMPclosed micro 3.38273726576 2.3909351071 2.57863920997
EMPclosed micro 4.94518290071 4.08278537032 3.58274496569
EMPclosed micro 4.35875313976 3.29047981333 3.08671566394
EMPclosed micro 4.03269932749 3.49136169383 2.68033551341
EMPclosed micro 4.3505387432 3.63093611906 3.07445071895
EMPclosed micro 4.56624888376 3.9337402995 2.64542226935
EMPclosed micro 3.70654710264 2.82542611777 2.62531245096
EMPclosed micro 4.79899573444 3.86189269039 3.24600590408
EMPclosed micro 4.672781103 3.61542395289 3.18808437371
EMPclosed micro 4.30911893196 3.16702179579 3.15411952552
EMPclosed micro 4.43885865942 3.67209785794 2.74036268949
EMPclosed micro 4.1871257281 2.97863694838 2.67209785794
EMPclosed micro 3.96524875097 2.76117581316 2.44715803134
EMPclosed micro 4.50033254705 3.55083960507 3.32572085802
EMPclosed micro 4.92109834958 3.79351100579 3.58759872972
EMPclosed micro 1.23044892138 0.47712125472 1.11394335231
EMPclosed micro 3.65321251378 2.80140371002 2.27875360095
EMPclosed micro 4.77025536719 3.92972537838 3.514813295
EMPclosed micro 3.90601162527 3.02325245963 2.90200289135
EMPclosed micro 4.61409535048 3.89304011196 2.66931688057
EMPclosed micro 3.81730087839 2.81690383938 2.97266559227
EMPclosed micro 3.21932250842 2.01283722471 2.64836001098
EMPclosed micro 4.68228951621 4.13567319442 3.19228861257
EMPclosed micro 3.78189891935 2.84385542262 2.68752896121
EMPclosed micro 3.55291145022 2.41161970596 2.30319605742
EMPclosed micro 2.89652621749 1.60205999133 2.3961993471
EMPclosed micro 4.32060319776 3.27137687189 2.98944981767
EMPclosed micro 4.3719355838 3.26221370548 3.10243370568
EMPclosed micro 4.62019853889 3.33102217104 3.15775888605
EMPclosed micro 4.70646173763 4.01004541264 2.71600334363
EMPclosed micro 4.18743610977 2.77959649126 2.97081161087
EMPclosed micro 4.6160026265 3.76544501809 2.70500795933
EMPclosed micro 4.89585331159 4.60756224318 2.44715803134
EMPclosed micro 4.21653535742 3.47041049098 2.45788189673
EMPclosed micro 2.70500795933 2.03742649794 1.63346845558
EMPclosed micro 4.83875466863 4.23276747418 2.40993312333
EMPclosed micro 4.53142782057 3.95216257421 2.8260748027
EMPclosed micro 3.52009032811 2.62736585659 2.07554696139
EMPclosed micro 3.04099769242 1.57978359662 2.58206336291
EMPclosed micro 4.74789322715 4.56997050823 2.84260923961
EMPclosed micro 3.82203724807 3.06370855939 2.73639650228
EMPclosed micro 4.73546316146 3.73575853744 3.51560894923
EMPclosed micro 4.57918889191 3.68948644836 3.01786771896
EMPclosed micro 4.48671377598 3.22865695811 2.95999483833
EMPclosed micro 4.43081653018 4.10253660687 2.70070371715
EMPclosed micro 4.8452531175 3.81157500587 3.03181227133
EMPclosed micro 4.64253376441 3.80400305473 2.63144376901
EMPclosed micro 4.57573037402 4.04155058172 2.3961993471
EMPclosed micro 5.13603847476 3.83670379909 3.45969397648
EMPclosed micro 5.39436236108 5.12910958622 2.97818051694
EMPclosed micro 4.59085297611 3.38667728396 2.74663419894
EMPclosed micro 4.65684535078 3.4387005329 2.85186960073
EMPclosed micro 4.66971658229 3.87442383059 2.64048143697
EMPclosed micro 4.17548282077 3.36884450683 2.65417654188
EMPclosed micro 4.07642196736 3.2720737875 2.357934847
EMPclosed micro 4.17385613899 3.67970038087 2.6232492904
EMPclosed micro 4.444653631 3.02407498731 3.16879202031
EMPclosed micro 4.09384176691 3.14301480025 2.46389298899
EMPclosed micro 4.74002301737 3.27485032002 3.56867097801
EMPclosed micro 4.62663800862 3.32097667734 3.51587384371
EMPclosed micro 4.67688557107 3.4882686155 3.09621458535
EMPclosed micro 5.06572532647 4.25763058388 3.09933527769
EMPclosed micro 3.02325245963 2.18184358794 2.39269695326
EMPclosed micro 4.88879145711 3.94718856553 2.95085145889
EMPclosed micro 4.69499983275 4.03498921629 2.76641284711
EMPclosed micro 5.3786849129 3.51134851549 3.76425087544
EMPclosed micro 4.41266210737 3.55954755558 2.75434833571
EMPclosed micro 4.87111738798 3.54344718008 3.22193559983
EMPclosed micro 4.10653085382 3.80181516858 1.47712125472
EMPclosed micro 4.54363353258 3.77510049888 2.76641284711
EMPclosed micro 4.14835582645 3.6571515019 2.2833012287
EMPclosed micro 4.18429385525 2.49831055379 3.30059548389
EMPclosed micro 4.8644102086 3.95837273248 3.59560643487
EMPclosed micro 3.93409426836 2.92012332629 3.05115252245
EMPclosed micro 4.66621836379 3.80379840799 2.9951962916
EMPclosed micro 4.94013780635 4.16166741244 2.8744818177
EMPclosed micro 4.70808081047 2.88422876963 3.57182524904
EMPclosed micro 3.96768835045 3.03181227133 2.35410843915
EMPclosed micro 4.5728019237 3.11627558758 3.28352736486
EMPclosed micro 4.55678478231 4.03726709457 3.33264041039
EMPclosed micro 6.36764231182 5.17631124587 3.76544501809
EMPclosed micro 4.31643166937 3.58342550041 2.60638136511
EMPclosed micro 4.26325722701 3.22401481137 2.9890046157
EMPclosed micro 4.69229158359 3.43600353567 3.37401474029
EMPclosed micro 4.88665425983 3.76372740377 3.51811894714
EMPclosed micro 4.47571476084 2.73639650228 3.41664050734
EMPclosed micro 4.16160754691 2.66745295289 3.19728055813
EMPclosed micro 5.90894266346 5.09831138937 3.22737244229
EMPclosed micro 4.90629732228 4.27551866051 2.84385542262
EMPclosed micro 4.90983405985 4.42344249108 3.31764554322
EMPclosed micro 4.65623240032 3.2821687783 3.54032947479
EMPclosed micro 4.34865527325 3.87477163718 2.778874472
EMPclosed micro 4.04131371535 3.19865708695 2.38738982634
EMPclosed micro 4.09933527769 3.7259116323 2.34044411484
EMPclosed micro 4.59156542716 3.43838410703 2.85186960073
EMPclosed micro 5.04377476009 4.2004127012 3.559188189
EMPclosed micro 4.39646089151 4.35102285258 2.22530928173
EMPclosed micro 4.28388893798 3.60140806053 2.52504480704
EMPclosed micro 4.30029106678 2.90254677931 2.99211148779
EMPclosed micro 5.08796588282 4.40589251381 2.96801571399
EMPclosed micro 4.5629349075 3.58455736053 2.65801139666
EMPclosed micro 4.75647635585 3.51188336098 3.52048353274
EMPclosed micro 3.57783634129 2.55509444858 2.49415459402
EMPclosed micro 4.61975053869 3.97464983444 2.85612444424
EMPclosed micro 4.70873524615 4.21375675241 3.2821687783
EMPclosed micro 4.35692412761 3.52231379516 3.33745926129
EMPclosed micro 4.70166294961 3.357934847 3.41530729223
EMPclosed micro 4.56958456743 3.25599572672 2.84073323461
EMPclosed micro 4.58639599295 3.16196661636 3.39637372754
EMPclosed micro 4.6079265932 3.4189638307 3.50351831272
EMPclosed micro 4.88514062385 4.7584425403 2.44090908207
EMPclosed micro 4.36148229583 3.46224821535 2.87390159786
EMPclosed micro 4.25739054934 3.54294984881 2.48287358361
EMPclosed micro 4.97259158477 3.8218409272 3.39984671271
EMPclosed micro 4.42535485767 3.34222522936 3.10209052551
EMPclosed micro 4.52077165671 4.24350931263 2.98227123304
EMPclosed micro 4.87133354063 3.81257915541 3.54826654517
EMPclosed micro 4.60109260949 4.0027706281 2.87215627275
EMPclosed micro 4.12119860258 3.37566361396 2.44560420327
EMPclosed micro 4.67467746787 3.79323144706 2.63042787503
EMPclosed micro 4.22919532388 3.14829409743 2.88479536395
EMPclosed micro 3.07408468903 1.69897000434 2.54032947479
EMPclosed micro 5.47209207037 4.2504687967 3.40466270087
EMPclosed micro 4.54470041284 3.6706168864 3.04139268516
EMPclosed micro 3.83505610172 3.13767053724 2.34635297445
EMPclosed micro 4.46008559918 3.16016829296 3.38345629652
EMPclosed micro 4.36772854609 3.20871001991 2.83378437466
EMPclosed micro 4.0738649229 3.43600353567 1.76342799356
EMPclosed micro 4.3487331038 3.9184497424 2.67302090713
EMPclosed micro 4.40628463792 3.48995847942 3.03382569395
EMPclosed micro 4.89882387367 3.60075514964 3.51507867508
EMPclosed micro 4.05288623526 2.89265103388 2.87621784059
EMPclosed micro 4.42789165071 3.37272794089 2.84073323461
EMPclosed micro 4.74484821198 3.3961993471 3.2792105126
EMPclosed micro 4.19884945329 3.39741854235 2.66181268554
EMPclosed micro 5.33392262214 4.42033538377 3.26363606859
EMPclosed micro 4.63194069091 4.14141841527 2.80550085816
EMPclosed micro 5.20403311507 4.39821786823 3.22968184232
EMPclosed micro 4.43681439489 2.65801139666 3.36716948853
EMPclosed micro 4.60904986605 3.46538285145 3.52374646681
EMPclosed micro 4.56447668477 3.92324401863 2.77378644498
EMPclosed micro 4.89600232325 4.67910068967 2.3909351071
EMPclosed micro 4.4257298046 3.01577875639 3.33223641549
EMPclosed micro 4.43162104763 3.2462523123 3.01325866528
EMPclosed micro 4.46313118657 3.25623653321 3.04257551244
EMPclosed micro 4.97778303099 3.76192783842 3.51321760007
EMPclosed micro 4.41689003017 3.3205616802 2.78461729263
EMPclosed micro 4.12119860258 3.49665293925 2.48429983935
EMPclosed micro 3.89812157554 3.39915433396 2.85733249643
EMPclosed micro 4.44706495827 3.06929801212 3.46582881536
EMPclosed micro 4.25933102492 3.63356944255 2.45178643552
EMPclosed micro 5.12868999359 4.92027989463 2.61278385672
EMPclosed micro 4.68918450343 2.94987770404 3.53554727918
EMPclosed micro 4.18937800584 3.98466230619 2.3856062736
EMPclosed micro 3.53617953214 2.81954393554 1.71600334363
EMPclosed micro 4.86585578464 3.84584190742 3.52891670028
EMPclosed micro 4.40293165643 4.33631961625 2.34439227369
EMPclosed micro 3.88195497134 3.31069331234 2.59106460703
EMPclosed micro 5.10386185097 4.25017594808 3.58591171032
EMPclosed micro 4.3431327637 3.84960365808 1.69019608003
EMPclosed micro 4.08859672826 3.73543920325 1.7075701761
EMPclosed micro 4.47670123368 3.53326351678 2.89486965675
EMPclosed micro 4.64706006366 3.38201704257 3.27114431795
EMPclosed micro 4.6934895166 3.56074330105 3.43408963842
EMPclosed micro 4.41911276288 3.4095950194 2.6414741105
EMPclosed micro 5.06044474288 4.12939983614 3.27044590802
EMPclosed micro 4.61686394704 3.95143466553 2.57749179984
EMPclosed micro 4.8673614057 4.13965873621 2.89652621749
EMPclosed micro 3.99166900738 3.37821614975 2.45331834005
EMPclosed micro 4.49686048739 3.38898878512 2.82085798944
EMPclosed micro 4.37787061278 3.57783634129 2.67117284272
EMPclosed micro 4.31418333914 3.09516935143 3.01828430843
EMPclosed micro 4.47703438714 4.12923861013 2.58433122437
EMPclosed micro 2.84447717575 2.28780172993 1.56820172407
EMPclosed micro 4.50029137584 3.71933128698 3.21669359917
EMPclosed micro 4.02787940921 3.25430633233 2.83186977428
EMPclosed micro 5.01392791486 4.76965052067 2.74585519517
EMPclosed micro 4.28359518275 3.49927458189 2.60422605308
EMPclosed micro 4.39932753216 2.7427251313 3.34615730223
EMPclosed micro 5.63866493597 4.63184946216 3.39445168083
EMPclosed micro 4.15152306756 3.70918512955 1.7923916895
EMPclosed micro 4.38210713582 3.82962535336 2.49968708262
EMPclosed micro 4.20900535789 3.50812553608 2.45178643552
EMPclosed micro 4.80713572658 3.75587485567 3.51121470114
EMPclosed micro 4.22091836356 3.10991586302 2.2552725051
EMPclosed micro 4.06900171705 3.37327989328 2.46834733041
EMPclosed micro 4.64914006414 3.92048856466 2.59769518593
EMPclosed micro 4.48859301585 3.68439647842 3.33725953975
EMPclosed micro 4.3369797752 3.56062387455 2.53147891704
EMPclosed micro 4.87768802344 4.14727429991 3.25139485004
EMPclosed micro 4.34993769715 3.46164856806 2.69722934276
EMPclosed micro 4.64125591692 4.19253957731 2.60745502321
EMPclosed micro 4.45554526146 4.06992696875 2.69635638873
EMPclosed micro 4.54530711647 3.06744284278 3.3434085938
EMPclosed micro 4.09149109427 3.41597441138 2.54406804435
EMPclosed micro 4.0452838514 2.9469432707 2.71011736511
EMPclosed micro 4.74347056671 2.90471554528 3.56525734342
EMPclosed micro 4.64746121432 3.83020359893 2.8981764835
EMPclosed micro 4.70948196707 3.49512788124 3.15136985025
EMPclosed micro 4.84499876136 4.03988979774 3.43917473984
EMPclosed micro 4.25846966155 3.4580331925 2.72181061521
EMPclosed micro 3.86628733908 2.63848925695 3.05153839052
EMPclosed micro 4.63764980857 3.98708502962 2.9014583214
EMPclosed micro 4.66790102565 4.14826322964 3.33905373571
EMPclosed micro 4.69982905723 4.40568778667 2.48713837548
EMPclosed micro 4.33625955201 3.16435285578 2.95760728706
EMPclosed micro 3.85636632366 2.87794695163 2.96801571399
EMPclosed micro 3.77619251475 2.51851393988 3.11925588928
EMPclosed micro 3.95856388322 3.52943035437 1.69019608003
EMPclosed micro 4.30599588277 3.36921585741 3.02978947083
EMPclosed micro 4.92203481156 4.16256440652 3.56002624891
EMPclosed micro 4.63430593692 4.006037955 2.91487181754
EMPclosed micro 4.76170236754 3.04883008653 3.57875378443
EMPclosed micro 3.81677141233 2.51054501021 3.09307130638
EMPclosed micro 4.15466737762 3.2447717615 2.69019608003
EMPclosed micro 2.94890176097 1.71600334363 2.45484486001
EMPclosed micro 4.39754027384 3.23121464796 3.10991586302
EMPclosed micro 4.29528114112 2.97358962343 3.06445798923
EMPclosed micro 4.78604831811 3.87262237903 2.76641284711
EMPclosed micro 4.44449760079 3.62211036036 2.8785217955
EMPclosed micro 4.42512647051 3.28443073384 2.89097959699
EMPclosed micro 4.08217477548 3.2019430634 2.66931688057
EMPclosed micro 3.37254380076 2.06445798923 2.71933128698
EMPclosed micro 4.46750451363 2.9956351946 3.34537373056
EMPclosed micro 5.63628825555 4.65366587352 3.30384377489
EMPclosed micro 5.13727496887 4.15618557284 3.65321251378
EMPclosed micro 5.04253613672 4.46004042996 2.90254677931
EMPclosed micro 3.89209460269 3.34733001532 2.75739602879
EMPclosed micro 4.14342078513 3.27067883614 2.61384182188
EMPclosed micro 4.36017671509 3.52994340166 2.69019608003
EMPclosed micro 4.39311873492 4.04406915047 2.64640372622
EMPclosed micro 4.70444223727 3.71222866962 3.05728564442
EMPclosed micro 4.14643813529 3.2350231595 2.46834733041
EMPclosed micro 3.73878055848 3.03462845663 2.32014628611
EMPclosed micro 4.12378632862 3.53932706354 2.44870631991
EMPclosed micro 4.13710080458 3.32035403282 2.40823996531
EMPclosed micro 4.78192044696 3.83308333418 3.0795430074
EMPclosed micro 4.64793038378 4.11684010241 2.55388302664
EMPclosed micro 4.17070165582 3.23401081759 2.42651126136
EMPclosed micro 4.97627659676 3.7393349602 3.38969754821
EMPclosed micro 4.13576851457 3.58103894877 2.54654266348
EMPclosed micro 4.41003450321 4.19606559312 2.99033885479
EMPclosed micro 4.20352241682 3.08278537032 2.88986172126
EMPclosed micro 4.47558403018 3.71121652432 2.9749719943
EMPclosed micro 4.89813255769 4.20368547088 2.8260748027
EMPclosed micro 3.89475899437 2.84818911699 2.90417436828
EMPclosed micro 4.06182930729 3.03981055415 2.52244423351
EMPclosed micro 4.40471401267 3.16849748352 3.08884456273
EMPclosed micro 4.4321512139 3.09864372582 2.94051648493
EMPclosed micro 4.99650291613 4.02861191507 3.01029995664
EMPclosed micro 4.14900345193 3.17983892802 3.01828430843
EMPclosed micro 4.45088007081 2.94890176097 3.37657695706
EMPclosed micro 4.40241615291 3.17464119266 2.87273882747
EMPclosed micro 4.69653985469 4.02853058651 2.96047077753
EMPclosed micro 4.44494993405 2.79726754083 3.3660492098
EMPclosed micro 4.06565439351 3.60659630918 2.61489721603
EMPclosed micro 4.33207471225 3.25575478664 2.73639650228
EMPclosed micro 4.59964294342 3.76581751531 2.88705437805
EMPclosed micro 4.09243991133 3.22089224922 2.42488163663
EMPclosed micro 3.49206160451 2.73798732633 2.24303804869
EMPclosed micro 4.68283073817 2.92941892571 3.57749179984
EMPclosed micro 4.92264762047 4.13946977559 3.56702636616
EMPclosed micro 5.21578027828 4.54926081796 3.53744128341
EMPclosed micro 4.09569228284 3.51454775266 2.49136169383
EMPclosed micro 4.51256433508 3.9200711243 2.95951837697
EMPclosed micro 4.63532286721 3.88739221897 2.99825933842
EMPclosed micro 5.09082216339 5.00726970571 2.47129171106
EMPclosed micro 4.25163822045 3.40157284568 2.65801139666
EMPclosed micro 4.52207890736 3.57414706415 3.33805787542
EMPclosed micro 4.84284628971 3.79469712689 3.5043349118
EMPclosed micro 4.55094953912 3.94929240141 2.9159272117
EMPclosed micro 4.61721009456 4.31103296979 2.50242711998
EMPclosed micro 4.90657744625 4.56494997872 2.87794695163
EMPclosed micro 4.46064230025 3.77444396892 2.8904210188
EMPclosed micro 4.51616504114 3.31365634662 2.89320675306
EMPclosed micro 3.42209716313 2.39445168083 2.68930885912
EMPclosed micro 4.40098672991 3.6829569263 2.85369821178
EMPclosed micro 5.26949192946 4.67838178697 2.93399316383
EMPclosed micro 4.58367476285 3.43007505555 2.97220283838
EMPclosed micro 4.94876495376 4.09422648522 2.98227123304
EMPclosed micro 3.79490610652 2.93043959477 2.52762990087
EMPclosed micro 4.56435828065 3.81331405895 2.8543060418
EMPclosed micro 4.99486682302 4.53694963636 2.5065050324
EMPclosed micro 4.41277964082 3.13161866435 2.7259116323
EMPclosed micro 4.37910600474 3.70926996098 2.98227123304
EMPclosed micro 4.57596103206 3.08529057823 3.43663963169
EMPclosed micro 4.94602463804 4.85929444704 2.60097289569
EMPclosed micro 5.29173726717 4.68031737965 2.8744818177
EMPclosed micro 4.83304506304 4.06393352416 3.05192391605
EMPclosed micro 4.48180080954 3.23527587669 3.33825723025
EMPclosed micro 3.16938049531 2.9934362305 1.69019608003
EMPclosed micro 4.24169586814 3.3951515915 2.51321760007
EMPclosed micro 4.76699251094 4.44054701912 2.50920252233
EMPclosed micro 5.09178650399 4.01401622926 3.10209052551
EMPclosed micro 4.56173327558 3.41329976408 3.06408343596
EMPclosed micro 4.91999280954 4.87760167973 2.25285303098
EMPclosed micro 3.83206161459 2.55509444858 3.0115704436
EMPclosed micro 3.94934120677 2.56110138365 3.24846371755
EMPclosed micro 3.30963016743 1.92427928606 2.73319726511
EMPclosed micro 4.70280951702 3.67605312465 3.12710479836
EMPclosed micro 4.62789815556 3.67933703052 2.92012332629
EMPclosed micro 4.5881259836 3.60948768985 3.19117145573
EMPclosed micro 3.51468054412 2.86981820798 2.44090908207
EMPclosed micro 4.2615007732 3.59692681434 1.8260748027
EMPclosed micro 4.82572463318 4.09265047836 2.78318869108
EMPclosed micro 4.36402539685 3.46359440219 2.84880470105
EMPclosed micro 4.61033005902 3.68975269614 2.9253120915
EMPclosed micro 4.73628492606 3.80078579033 2.69635638873
EMPclosed micro 4.99226624948 3.65205284825 3.25695815256
EMPclosed micro 4.81559766963 4.30545885478 2.7551122664
EMPclosed micro 4.5677554627 3.17638069224 3.49206160451
EMPclosed micro 4.88912234388 4.41180483082 3.32531037171
EMPclosed micro 4.87992695567 4.34054325751 3.22401481137
EMPclosed micro 4.8948641243 4.30500723751 2.94939000664
EMPclosed micro 3.82555593229 3.07664044367 2.43296929087
EMPclosed micro 4.88980015453 4.06966809691 2.65705585286
EMPclosed micro 3.82072676282 3.24944296144 2.52244423351
EMPclosed micro 3.1806992013 2.05307844348 2.6232492904
EMPclosed micro 4.29598470141 3.79789048306 2.99299509843
EMPclosed micro 4.67992732057 3.46374372125 3.52491514754
