DataSet, Kind, N, Nmax, S
CHINA micro 3.7246035154 3.36248247475 2.60852603358
CHINA micro 3.78951020409 3.49136169383 2.651278014
CHINA micro 3.45969397648 3.10619089726 2.44404479592
CHINA micro 3.48614699681 2.9469432707 2.43296929087
CHINA micro 3.83442070368 3.09656243837 2.15228834438
CHINA micro 3.93711651077 3.59911856506 2.69810054562
CHINA micro 3.6166855209 3.13001194967 2.14301480025
CHINA micro 3.77305469336 3.45071087815 2.12385164097
CHINA micro 3.78103693862 3.37346372163 2.06445798923
CHINA micro 3.65915528094 3.06595298031 1.84509804001
CHINA micro 3.72329144648 3.38632057389 2.31175386106
CHINA micro 3.85156408226 3.51745982654 2.62736585659
CHINA micro 4.2877345658 3.78511619502 2.07188200731
CHINA micro 3.8425468365 3.52491514754 2.59328606702
CHINA micro 3.49886168899 2.98317507204 2.08278537032
CHINA micro 3.82366981327 3.44808766669 2.22010808804
CHINA micro 3.78354628227 3.5065050324 2.62838893005
CHINA micro 3.69152352217 3.1312977966 2.12385164097
CHINA micro 3.77136697086 3.40312052118 2.2121876044
CHINA micro 3.5530330162 3.35218251811 2.32014628611
CHU micro 2.94051648493 1.84509804001 2.25767857487
CHU micro 3.49899936358 2.52504480704 2.6414741105
CHU micro 3.66791968532 2.85186960073 2.54406804435
CHU micro 2.57749179984 1.85125834872 1.90848501888
CHU micro 2.93247376468 2.46089784276 2.07918124605
CHU micro 2.85551915567 1.78532983501 2.27184160654
CHU micro 3.49899936358 2.52504480704 2.6414741105
CHU micro 3.03662889536 1.93449845124 2.40483371662
CHU micro 2.52244423351 1.97772360529 1.77085201164
CHU micro 3.04688519084 2.07188200731 2.42975228
CHU micro 2.52244423351 1.97772360529 1.77085201164
CHU micro 3.08421868674 1.91907809238 2.40312052118
CHU micro 2.21484384805 1.7242758696 1.57978359662
CHU micro 2.96801571399 2.36735592103 2.20682587603
CHU micro 3.04688519084 2.07188200731 2.42975228
CHU micro 2.83505610172 2.06069784035 2.20951501454
CHU micro 3.39567578527 2.62838893005 2.54406804435
CHU micro 2.94051648493 1.84509804001 2.25767857487
CHU micro 3.03662889536 1.93449845124 2.40483371662
CHU micro 3.49899936358 2.52504480704 2.6414741105
EMPclosed micro 4.92326474818 3.75959230865 3.54070478331
EMPclosed micro 4.99514359342 3.95017005981 3.57737689192
EMPclosed micro 3.99856445826 3.06220580882 3.01325866528
EMPclosed micro 4.18571209987 2.85672889038 3.06632592536
EMPclosed micro 4.49319307145 3.5699588181 2.81358098857
EMPclosed micro 4.40442316564 3.52231379516 2.93550726582
EMPclosed micro 4.57399652278 4.03992941411 2.70070371715
EMPclosed micro 4.83777776955 3.85156408226 3.29972515398
EMPclosed micro 4.60413961772 3.71974549253 2.69897000434
EMPclosed micro 4.59238774438 3.59538598081 2.68304703824
EMPclosed micro 4.39609468521 3.11260500153 2.9973863844
EMPclosed micro 3.9102507723 2.41995574849 2.9731278536
EMPclosed micro 4.80571829078 4.06903876499 2.80753502807
EMPclosed micro 4.35380086514 3.79365071771 2.63848925695
EMPclosed micro 3.34163233578 2.22010808804 2.76417613239
EMPclosed micro 4.70137799363 3.53932706354 3.14952701375
EMPclosed micro 4.07543746159 3.73110505122 1.4623979979
EMPclosed micro 5.28049414367 3.6924944075 3.67070959522
EMPclosed micro 4.52270499273 3.01029995664 3.36361197989
EMPclosed micro 3.99118175767 3.72419391951 2.45024910832
EMPclosed micro 4.0179093959 3.83416628394 1.7242758696
EMPclosed micro 4.46499597862 3.69214160937 3.31785448933
EMPclosed micro 4.66168966532 3.76633847525 2.63648789635
EMPclosed micro 4.88826937739 3.86195237492 3.52968695377
EMPclosed micro 5.02327304182 3.76723009811 3.18723861983
EMPclosed micro 3.0913151597 2.11394335231 2.44715803134
EMPclosed micro 4.09788174471 2.92685670895 2.88479536395
EMPclosed micro 3.1303337685 2.07188200731 2.54032947479
EMPclosed micro 4.4416794285 3.5074510609 2.92220627744
EMPclosed micro 4.46602192426 3.66190729277 2.53781909507
EMPclosed micro 4.41283000256 2.97266559227 3.16465021593
EMPclosed micro 3.95597622225 3.02653326452 3.08990511144
EMPclosed micro 4.51712989073 3.32613095671 3.09691001301
EMPclosed micro 4.42774569935 3.78859255592 2.81690383938
EMPclosed micro 4.1961485397 3.32242605241 2.67577834167
EMPclosed micro 3.96670477666 3.01494034979 2.38916608436
EMPclosed micro 4.77640332144 3.81776363228 2.87966920563
EMPclosed micro 4.62750923204 3.8904210188 2.5728716022
EMPclosed micro 4.36148229583 3.37474834601 3.17260293121
EMPclosed micro 4.66426580015 3.68592079219 3.06370855939
EMPclosed micro 4.65734273681 3.77909120385 3.35391623092
EMPclosed micro 4.61845603722 3.42094540592 3.13640344813
EMPclosed micro 3.0913151597 2.11394335231 2.44715803134
EMPclosed micro 4.78942557929 3.78554336996 3.4775553322
EMPclosed micro 4.43787734562 3.01199311466 3.01199311466
EMPclosed micro 4.76247599575 3.35256838618 3.57229060615
EMPclosed micro 4.08210288433 3.19089171692 3.08350261983
EMPclosed micro 5.13115975055 4.16196661636 3.23172438333
EMPclosed micro 4.29528114112 2.97358962343 3.06445798923
EMPclosed micro 4.82709128734 3.93409426836 3.00902574209
FUNGI micro 3.99082705057 3.30146407314 2.47421626408
FUNGI micro 3.60777660374 2.82477646248 2.19589965241
FUNGI micro 3.71011736511 2.85612444424 2.32837960344
FUNGI micro 4.12596896309 3.17753649993 2.48000694296
FUNGI micro 4.25309558585 3.4747988188 2.53275437899
FUNGI micro 3.71011736511 2.85612444424 2.32837960344
FUNGI micro 3.87875152017 2.83758843824 2.41995574849
FUNGI micro 3.58939102314 2.82477646248 2.29666519026
FUNGI micro 3.99082705057 3.30146407314 2.47421626408
FUNGI micro 3.87875152017 2.83758843824 2.41995574849
FUNGI micro 3.91190299604 3.07224989761 2.61804809671
FUNGI micro 3.71725431276 2.93651374248 2.42324587394
FUNGI micro 3.72090317081 2.89542254604 2.40993312333
FUNGI micro 3.7742979385 2.83058866869 2.37474834601
FUNGI micro 3.87546641587 3.25863728272 2.30749603791
FUNGI micro 3.98132017326 3.05994188806 2.3961993471
FUNGI micro 3.79246173135 2.64246452024 2.47712125472
FUNGI micro 3.71189154988 2.91328390176 2.08635983067
FUNGI micro 3.60777660374 2.82477646248 2.19589965241
FUNGI micro 3.43023635341 2.65513843481 2.31806333496
FUNGI micro 3.87875152017 2.83758843824 2.41995574849
FUNGI micro 3.71011736511 2.85612444424 2.32837960344
FUNGI micro 3.90444504108 3.08242630086 2.3384564936
FUNGI micro 4.48969135538 3.31722734918 2.58319877397
FUNGI micro 3.79246173135 2.64246452024 2.47712125472
FUNGI micro 3.70876072369 2.7075701761 2.35024801833
FUNGI micro 3.72090317081 2.89542254604 2.40993312333
FUNGI micro 3.58939102314 2.82477646248 2.29666519026
FUNGI micro 3.32201243858 2.58319877397 2.1583624921
FUNGI micro 3.87546641587 3.25863728272 2.30749603791
FUNGI micro 3.95899366503 2.90308998699 2.45939248776
FUNGI micro 3.50242711998 2.83378437466 2.20411998266
FUNGI micro 3.65089007786 2.99913054129 2.32221929473
FUNGI micro 3.94101424371 3.01994668168 2.3856062736
FUNGI micro 3.65089007786 2.99913054129 2.32221929473
FUNGI micro 3.44529276943 2.93851972518 2.02530586526
FUNGI micro 4.12596896309 3.17753649993 2.48000694296
FUNGI micro 3.04960561259 2.36735592103 2.00432137378
FUNGI micro 3.32201243858 2.58319877397 2.1583624921
FUNGI micro 3.71011736511 2.85612444424 2.32837960344
FUNGI micro 4.14786174849 3.38057300307 2.49831055379
FUNGI micro 3.72090317081 2.89542254604 2.40993312333
FUNGI micro 3.94101424371 3.01994668168 2.3856062736
FUNGI micro 3.71011736511 2.85612444424 2.32837960344
FUNGI micro 3.91190299604 3.07224989761 2.61804809671
FUNGI micro 3.87875152017 2.83758843824 2.41995574849
FUNGI micro 3.75807882225 2.86153441086 2.29225607136
FUNGI micro 3.65359838184 2.82736927305 2.31806333496
FUNGI micro 3.92829341223 3.20466251175 2.36361197989
FUNGI micro 3.73070154428 3.08955188289 2.36735592103
HMP micro 3.83250891271 3.09061070783 1.94448267215
HMP micro 2.68484536164 2.13672056716 1.41497334797
HMP micro 3.21457895357 2.97081161087 1.44715803134
HMP micro 2.06069784035 1.81954393554 1.17609125906
HMP micro 3.32531037171 2.80277372529 1.71600334363
HMP micro 3.59284268313 3.17493159353 1.87506126339
HMP micro 3.02897770521 2.96473092105 1.32221929473
HMP micro 3.23527587669 3.02857125269 1.43136376416
HMP micro 3.58546072951 3.41979058611 1.51851393988
HMP micro 3.88536122003 2.82672252017 2.00860017176
HMP micro 3.59483435558 3.18269990334 1.59106460703
HMP micro 3.02489596011 2.46982201598 1.71600334363
HMP micro 2.1105897103 1.9731278536 1.04139268516
HMP micro 3.59922786277 2.83695673706 1.81291335664
HMP micro 3.85418454383 3.04257551244 1.8260748027
HMP micro 3.61919771579 2.67209785794 2.02118929907
HMP micro 3.2022157758 2.50920252233 1.56820172407
HMP micro 3.64591327503 3.20330491614 1.84509804001
HMP micro 3.90270981297 3.63346845558 1.77085201164
HMP micro 3.86063741677 3.30470589821 1.78532983501
HMP micro 3.25623653321 3.15259407793 1.04139268516
HMP micro 3.86254876952 3.68913119723 1.69019608003
HMP micro 3.94904829232 3.31806333496 2.06069784035
HMP micro 3.9237101944 3.37511468469 1.97772360529
HMP micro 4.20403854481 3.71850168887 2.04532297879
HMP micro 3.3928727454 2.63447727016 1.86923171973
HMP micro 3.48967729166 3.46284703583 1.07918124605
HMP micro 3.42357351973 2.74429298312 1.78532983501
HMP micro 3.69143515214 2.84695532502 1.76342799356
HMP micro 3.48101242096 2.86332286012 1.77085201164
HMP micro 4.24696610656 3.58557351862 2.17609125906
HMP micro 3.69931730102 3.02857125269 1.79934054945
HMP micro 3.4227539413 2.6294095991 1.85125834872
HMP micro 2.91328390176 2.70586371228 1.41497334797
HMP micro 3.89103541532 3.24674470972 1.92427928606
HMP micro 3.52009032811 3.30556631352 1.6232492904
HMP micro 3.97409700379 2.99913054129 2.00860017176
HMP micro 3.49498897368 2.89153745767 1.53147891704
HMP micro 4.05057307676 3.1852587653 1.95904139232
HMP micro 3.68770727962 3.03862016195 1.77085201164
HMP micro 3.28735377271 2.3961993471 1.85125834872
HMP micro 3.32283927269 2.51982799378 1.83884909074
HMP micro 3.41680687182 2.53781909507 1.78532983501
HMP micro 3.81947812836 3.18241465243 1.79934054945
HMP micro 3.96529579581 3.24303804869 2.05690485134
HMP micro 3.47407050322 3.35907622606 1.50514997832
HMP micro 3.74741180789 2.98045789228 1.71600334363
HMP micro 3.6112983623 3.23804610313 1.67209785794
HMP micro 3.39445168083 2.75587485567 1.65321251378
HMP micro 2.60422605308 2.10720996965 1.30102999566
HUMAN micro 6.3592069127 5.64902509435 2.80482067872
HUMAN micro 6.29727693895 5.65597355216 2.651278014
HUMAN micro 6.32570424086 5.77090942305 2.63447727016
HUMAN micro 6.33871659396 5.72403981148 2.64933485871
HUMAN micro 6.04122525211 5.49165019368 2.50514997832
HUMAN micro 6.21689395599 5.25704466636 2.72098574415
HUMAN micro 6.50050199409 5.97040127588 2.55144999797
HUMAN micro 6.15984079677 5.42509220207 2.63245729218
HUMAN micro 6.32690682851 5.64877653869 2.47856649559
HUMAN micro 6.47242877703 5.72718896154 2.71933128698
HUMAN micro 6.50299392761 5.83649121729 2.62531245096
HUMAN micro 6.316253908 5.43716688475 2.62838893005
HUMAN micro 6.31207998906 5.9159651581 2.62634036738
HUMAN micro 6.34591239209 5.58218158406 2.79518458968
HUMAN micro 6.42828207267 5.79105382517 2.6414741105
HUMAN micro 6.40906180204 5.61129304784 2.53907609879
HUMAN micro 6.42098988752 5.74798944699 2.56937390962
HUMAN micro 6.31847321569 5.76775826369 2.7242758696
HUMAN micro 6.52150315618 5.78954616464 2.67942789661
HUMAN micro 6.37625476625 5.55408556929 2.58092497568
HUMAN micro 6.43341025243 5.66189877896 2.76789761602
HUMAN micro 6.28458975803 5.81831960663 2.47275644932
HUMAN micro 6.29132177713 5.4910211295 2.61384182188
HUMAN micro 6.42743190005 5.5520022742 2.79865064545
HUMAN micro 6.37777727064 5.71937521149 2.57403126773
HUMAN micro 6.30126792385 5.58814055813 2.58658730467
HUMAN micro 6.54742195934 5.83141989625 2.77670118399
HUMAN micro 6.37842443026 5.73409542966 2.69897000434
HUMAN micro 6.12193292111 5.38053684049 2.52374646681
HUMAN micro 6.33858078763 6.18350785726 2.65321251378
HUMAN micro 5.99287370852 5.08873128452 2.71850168887
HUMAN micro 6.42228116116 5.93806167328 2.55990662504
HUMAN micro 6.53772076974 5.64369640521 2.79028516403
HUMAN micro 6.21606530328 5.32888496672 2.57518784493
HUMAN micro 6.33969068458 5.7376600928 2.79795964374
HUMAN micro 6.27355218695 5.44377913892 2.61066016309
HUMAN micro 6.45617086047 5.52220028192 2.5301996982
HUMAN micro 6.2979532207 5.55879014305 2.67117284272
HUMAN micro 6.30054113934 5.5542055949 2.49831055379
HUMAN micro 6.27408368946 5.48004576887 2.60097289569
HUMAN micro 6.37786479086 5.75523818591 2.51982799378
HUMAN micro 6.18267623464 5.5882459286 2.55630250077
HUMAN micro 6.1892328049 5.50959227123 2.51321760007
HUMAN micro 6.38199956232 5.74335922503 2.73399928654
HUMAN micro 6.27355218695 5.44377913892 2.61066016309
HUMAN micro 6.25181676758 5.64497398765 2.52762990087
HUMAN micro 6.4059211679 5.66700441737 2.58994960133
HUMAN micro 6.44239290148 5.71047532002 2.65609820201
HUMAN micro 6.08042660776 5.21402480184 2.73798732633
HUMAN micro 6.10570736079 5.1875968567 2.59439255038
HYDRO micro 3.72098574415 3.22762964957 1.2552725051
HYDRO micro 3.58421811212 3.169968174 1.0
HYDRO micro 3.83129374438 3.32980452216 1.49136169383
HYDRO micro 3.72098574415 3.22762964957 1.2552725051
HYDRO micro 3.59150980899 3.26810972981 1.57978359662
HYDRO micro 3.81090428067 3.42520805114 2.06069784035
HYDRO micro 3.52543355343 3.03059972197 1.27875360095
HYDRO micro 3.66332393363 3.23172438333 1.36172783602
HYDRO micro 3.76245348236 3.21457895357 1.38021124171
HYDRO micro 3.63195082626 3.0856472883 1.93951925262
HYDRO micro 3.81090428067 3.42520805114 2.06069784035
HYDRO micro 3.49789674291 2.75587485567 1.67209785794
HYDRO micro 3.72908375704 3.14207646107 1.65321251378
HYDRO micro 3.59150980899 3.26810972981 1.57978359662
HYDRO micro 3.58421811212 3.169968174 1.0
HYDRO micro 3.72965066834 3.32035403282 1.60205999133
HYDRO micro 3.62634036738 3.03059972197 1.43136376416
HYDRO micro 3.80311555489 3.30102999566 1.93951925262
HYDRO micro 3.92319219042 3.28126068706 1.50514997832
HYDRO micro 3.51600623039 3.0989896394 1.0
HYDRO micro 3.81090428067 3.42520805114 2.06069784035
HYDRO micro 3.72965066834 3.32035403282 1.60205999133
HYDRO micro 3.45101845216 3.04999285692 1.04139268516
HYDRO micro 2.87966920563 2.19589965241 1.38021124171
HYDRO micro 3.46642272243 2.96848294855 1.36172783602
HYDRO micro 3.52543355343 3.03059972197 1.27875360095
HYDRO micro 3.86993541065 2.94841296578 1.92941892571
HYDRO micro 3.53415307419 3.04296907339 1.36172783602
HYDRO micro 4.0204855858 3.61257195407 1.51851393988
HYDRO micro 3.83142181707 3.43901672839 1.51851393988
HYDRO micro 3.51600623039 3.0989896394 1.0
HYDRO micro 3.44622640178 3.01029995664 1.90308998699
HYDRO micro 3.65321251378 3.00560944536 1.41497334797
HYDRO micro 3.68895346264 3.19589965241 1.4623979979
HYDRO micro 3.70960912107 3.39915433396 1.7923916895
HYDRO micro 3.83403901816 3.24821856119 2.14921911266
HYDRO micro 3.87016972114 3.4731949092 1.85125834872
HYDRO micro 3.62654565903 3.07408468903 1.41497334797
HYDRO micro 4.24706446894 3.96684542365 1.65321251378
HYDRO micro 3.69337515103 3.27323283404 1.34242268082
HYDRO micro 3.45101845216 3.04999285692 1.04139268516
HYDRO micro 4.01919940106 3.78326023287 1.66275783168
HYDRO micro 3.72098574415 3.22762964957 1.2552725051
HYDRO micro 3.17201880942 2.61172330801 1.23044892138
HYDRO micro 3.86993541065 2.94841296578 1.92941892571
HYDRO micro 3.48029446 2.56229286446 1.98677173427
HYDRO micro 3.65321251378 3.00560944536 1.41497334797
HYDRO micro 3.77239506108 3.29314148345 1.69897000434
HYDRO micro 3.39707054996 2.9247959958 1.30102999566
HYDRO micro 3.11693964655 2.8597385662 1.2552725051
LAUB micro 1.55630250077 0.845098040014 1.23044892138
LAUB micro 3.01241537476 2.19312459835 2.47129171106
LAUB micro 1.07918124605 0.47712125472 1.0
LAUB micro 3.03462845663 2.03742649794 2.48000694296
LAUB micro 3.09551804232 2.3384564936 2.42651126136
LAUB micro 3.12385164097 2.19312459835 2.46834733041
LAUB micro 2.97127584874 2.17318626841 2.39967372148
LAUB micro 3.03742649794 2.00860017176 2.43456890403
LAUB micro 3.17666993267 2.24054924828 2.42975228
LAUB micro 3.04218159452 1.80617997398 2.42160392687
LAUB micro 3.07481644065 1.91907809238 2.47129171106
LAUB micro 3.19728055813 2.61278385672 2.5078558717
LAUB micro 2.97680833734 2.28780172993 2.20951501454
LAUB micro 3.0 2.07918124605 2.38021124171
LAUB micro 2.96661098668 2.04139268516 2.3384564936
LAUB micro 2.91698004732 1.6232492904 2.38381536598
LAUB micro 2.97818051694 2.1303337685 2.40483371662
LAUB micro 2.9731278536 2.05690485134 2.41497334797
LAUB micro 2.89209460269 1.97772360529 2.39794000867
LAUB micro 2.9934362305 2.23804610313 2.2552725051
SED micro 3.66266340957 3.39181692361 2.03742649794
SED micro 3.73774907389 3.53224464363 2.25285303098
SED micro 3.86159414464 3.67274419831 2.18469143082
SED micro 3.85107480523 3.61426428736 2.26007138799
SED micro 3.92526050952 3.6957442752 2.24551266781
SED micro 3.73774907389 3.53224464363 2.25285303098
SED micro 4.55129137833 4.36548798489 2.1303337685
SED micro 4.23784522686 3.95966137027 2.41497334797
SED micro 4.27042260833 3.98838056522 2.41664050734
SED micro 4.23784522686 3.95966137027 2.41497334797
SED micro 4.28551230207 3.91534706232 2.41329976408
SED micro 4.36142561298 4.10349584411 2.3909351071
SED micro 4.58019483873 4.41016963957 2.13672056716
SED micro 4.28551230207 3.91534706232 2.41329976408
SED micro 4.37156655248 4.14342078513 2.26481782301
SED micro 3.92526050952 3.6957442752 2.24551266781
SED micro 4.14829409743 3.83480205405 2.32221929473
SED micro 3.86260836396 3.59933713299 2.22788670461
SED micro 4.58019483873 4.41016963957 2.13672056716
SED micro 4.26311507618 4.04665121697 2.16136800223
TARA micro 5.03371720722 3.5265977091 3.53058385965
TARA micro 4.93752290694 3.59162103821 3.43296929087
TARA micro 5.06130542742 3.61584488287 3.54245194738
TARA micro 4.95972331942 3.63447727016 3.71508367069
TARA micro 5.10470556931 4.04469651711 3.65137494391
TARA micro 4.97931614262 3.53313628828 3.51627088273
TARA micro 5.00195858798 3.62879748557 3.63978521299
TARA micro 4.89479219604 3.66539335028 3.49178177558
TARA micro 5.15584899153 3.77327434834 3.64325522502
TARA micro 5.10641189929 3.43456890403 3.58815961638
TARA micro 5.05222823942 3.90859223885 3.75678819877
TARA micro 4.73912912217 3.84868165402 3.51188336098
TARA micro 4.87981814653 3.46523409499 3.51174971134
TARA micro 4.95972331942 3.63447727016 3.71508367069
TARA micro 4.98086655458 3.52595134125 3.46642272243
TARA micro 4.88767917727 3.26951294422 3.57379958222
TARA micro 5.04566323843 3.65069597976 3.59944637573
TARA micro 5.15054768281 3.97538584899 3.73671513361
TARA micro 5.00588802471 3.37493155398 3.54973873126
TARA micro 5.03876318141 3.85678928875 3.74468406328
TARA micro 5.17436222502 3.67052415778 3.627058464
TARA micro 4.98086655458 3.52595134125 3.46642272243
TARA micro 5.00195426455 3.94679602727 3.64699153748
TARA micro 4.90949719226 3.47421626408 3.52309583825
TARA micro 4.75165625276 3.38003024797 3.54900326203
TARA micro 4.87981814653 3.46523409499 3.51174971134
TARA micro 5.06898319189 3.80706123992 3.65925046877
TARA micro 5.10999340869 3.5605044152 3.52981519664
TARA micro 4.79608148325 3.19173039336 3.3951515915
TARA micro 4.85921037338 3.59361830813 3.42455497661
TARA micro 4.85935448969 3.58081097266 3.51375015008
TARA micro 5.12901601991 3.81650643705 3.47099816966
TARA micro 5.0788191831 3.64659975172 3.5978048424
TARA micro 4.89875808144 3.95400116768 3.64757855421
TARA micro 5.0788191831 3.64659975172 3.5978048424
TARA micro 4.84251563157 3.33445375115 3.44870631991
TARA micro 5.03876318141 3.85678928875 3.74468406328
TARA micro 4.95972331942 3.63447727016 3.71508367069
TARA micro 4.98233456303 3.60216855138 3.62428209584
TARA micro 5.06180670682 3.88178395559 3.78746047452
TARA micro 5.19116586272 3.94723760787 3.75350645699
TARA micro 5.03577783477 3.53211711625 3.46746010951
TARA micro 5.10950092712 3.74710093136 3.62479757896
